Spacecraft: GroundStatSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
14 Jul 2024 18:08:17.386    14 Jul 2024 18:31:37.043      1399.6561520    Earth           Umbra       197           1439.4808501
14 Jul 2024 18:31:37.043    14 Jul 2024 18:31:57.159      20.116772864    Earth           Penumbra    197           1439.4808501
14 Jul 2024 19:42:53.011    14 Jul 2024 19:43:12.724      19.713186426    Earth           Penumbra    198           1439.2144653
14 Jul 2024 19:43:12.724    14 Jul 2024 20:06:32.104      1399.3798566    Earth           Umbra       198           1439.2144653
14 Jul 2024 20:06:32.104    14 Jul 2024 20:06:52.226      20.121422305    Earth           Penumbra    198           1439.2144653
14 Jul 2024 21:17:48.256    14 Jul 2024 21:18:07.973      19.717469369    Earth           Penumbra    199           1438.9656190
14 Jul 2024 21:18:07.973    14 Jul 2024 21:41:27.095      1399.1224003    Earth           Umbra       199           1438.9656190
14 Jul 2024 21:41:27.095    14 Jul 2024 21:41:47.221      20.125749253    Earth           Penumbra    199           1438.9656190
14 Jul 2024 22:52:43.469    14 Jul 2024 22:53:03.192      19.722415530    Earth           Penumbra    200           1438.7169596
14 Jul 2024 22:53:03.192    14 Jul 2024 23:16:22.055      1398.8634863    Earth           Umbra       200           1438.7169596
14 Jul 2024 23:16:22.055    14 Jul 2024 23:16:42.186      20.131057827    Earth           Penumbra    200           1438.7169596
15 Jul 2024 00:27:38.784    15 Jul 2024 00:27:58.513      19.728349918    Earth           Penumbra    201           1438.4506219
15 Jul 2024 00:27:58.513    15 Jul 2024 00:51:17.098      1398.5852031    Earth           Umbra       201           1438.4506219
15 Jul 2024 00:51:17.098    15 Jul 2024 00:51:37.235      20.137068909    Earth           Penumbra    201           1438.4506219
15 Jul 2024 02:02:34.244    15 Jul 2024 02:02:53.978      19.734276761    Earth           Penumbra    202           1438.1682894
15 Jul 2024 02:02:53.978    15 Jul 2024 02:26:12.270      1398.2912935    Earth           Umbra       202           1438.1682894
15 Jul 2024 02:26:12.270    15 Jul 2024 02:26:32.412      20.142719150    Earth           Penumbra    202           1438.1682894
15 Jul 2024 03:37:29.703    15 Jul 2024 03:37:49.443      19.739721750    Earth           Penumbra    203           1437.8856233
15 Jul 2024 03:37:49.443    15 Jul 2024 04:01:07.441      1397.9979615    Earth           Umbra       203           1437.8856233
15 Jul 2024 04:01:07.441    15 Jul 2024 04:01:27.589      20.147940028    Earth           Penumbra    203           1437.8856233
15 Jul 2024 05:12:24.992    15 Jul 2024 05:12:44.737      19.745455286    Earth           Penumbra    204           1437.6004527
15 Jul 2024 05:12:44.737    15 Jul 2024 05:36:02.438      1397.7010828    Earth           Umbra       204           1437.6004527
15 Jul 2024 05:36:02.438    15 Jul 2024 05:36:22.592      20.153914648    Earth           Penumbra    204           1437.6004527
15 Jul 2024 06:47:20.125    15 Jul 2024 06:47:39.877      19.752142159    Earth           Penumbra    205           1437.3002444
15 Jul 2024 06:47:39.877    15 Jul 2024 07:10:57.264      1397.3868966    Earth           Umbra       205           1437.3002444
15 Jul 2024 07:10:57.264    15 Jul 2024 07:11:17.426      20.161205647    Earth           Penumbra    205           1437.3002444
15 Jul 2024 08:22:15.262    15 Jul 2024 08:22:35.021      19.759118522    Earth           Penumbra    206           1437.0015074
15 Jul 2024 08:22:35.021    15 Jul 2024 08:45:52.095      1397.0739070    Earth           Umbra       206           1437.0015074
15 Jul 2024 08:45:52.095    15 Jul 2024 08:46:12.263      20.168481872    Earth           Penumbra    206           1437.0015074
15 Jul 2024 09:57:10.488    15 Jul 2024 09:57:30.254      19.765217928    Earth           Penumbra    207           1436.7353416
15 Jul 2024 09:57:30.254    15 Jul 2024 10:20:47.050      1396.7959470    Earth           Umbra       207           1436.7353416
15 Jul 2024 10:20:47.050    15 Jul 2024 10:21:07.224      20.174176747    Earth           Penumbra    207           1436.7353416
15 Jul 2024 11:32:05.774    15 Jul 2024 11:32:25.545      19.770395744    Earth           Penumbra    208           1436.4900974
15 Jul 2024 11:32:25.545    15 Jul 2024 11:55:42.085      1396.5407878    Earth           Umbra       208           1436.4900974
15 Jul 2024 11:55:42.085    15 Jul 2024 11:56:02.264      20.178913884    Earth           Penumbra    208           1436.4900974
15 Jul 2024 13:07:01.075    15 Jul 2024 13:07:20.850      19.775926857    Earth           Penumbra    209           1436.2170961
15 Jul 2024 13:07:20.850    15 Jul 2024 13:30:37.107      1396.2562100    Earth           Umbra       209           1436.2170961
15 Jul 2024 13:30:37.107    15 Jul 2024 13:30:57.292      20.184959227    Earth           Penumbra    209           1436.2170961
15 Jul 2024 14:41:56.384    15 Jul 2024 14:42:16.167      19.782997202    Earth           Penumbra    210           1435.8993801
15 Jul 2024 14:42:16.167    15 Jul 2024 15:05:32.090      1395.9231359    Earth           Umbra       210           1435.8993801
15 Jul 2024 15:05:32.090    15 Jul 2024 15:05:52.283      20.193246938    Earth           Penumbra    210           1435.8993801
15 Jul 2024 16:16:51.697    15 Jul 2024 16:17:11.489      19.791202876    Earth           Penumbra    211           1435.5711581
15 Jul 2024 16:17:11.489    15 Jul 2024 16:40:27.066      1395.5778523    Earth           Umbra       211           1435.5711581
15 Jul 2024 16:40:27.066    15 Jul 2024 16:40:47.269      20.202102943    Earth           Penumbra    211           1435.5711581
15 Jul 2024 17:51:46.993    15 Jul 2024 17:52:06.792      19.798792480    Earth           Penumbra    212           1435.2677359
15 Jul 2024 17:52:06.792    15 Jul 2024 18:15:22.051      1395.2597057    Earth           Umbra       212           1435.2677359
15 Jul 2024 18:15:22.051    15 Jul 2024 18:15:42.260      20.209237724    Earth           Penumbra    212           1435.2677359
15 Jul 2024 19:26:42.232    15 Jul 2024 19:27:02.036      19.804469123    Earth           Penumbra    213           1434.9947239
15 Jul 2024 19:27:02.036    15 Jul 2024 19:50:17.012      1394.9760369    Earth           Umbra       213           1434.9947239
15 Jul 2024 19:50:17.012    15 Jul 2024 19:50:37.226      20.214217831    Earth           Penumbra    213           1434.9947239
15 Jul 2024 21:01:37.382    15 Jul 2024 21:01:57.191      19.808876538    Earth           Penumbra    214           1434.7419718
15 Jul 2024 21:01:57.191    15 Jul 2024 21:25:11.905      1394.7145530    Earth           Umbra       214           1434.7419718
15 Jul 2024 21:25:11.905    15 Jul 2024 21:25:32.124      20.218542265    Earth           Penumbra    214           1434.7419718
15 Jul 2024 22:36:32.484    15 Jul 2024 22:36:52.298      19.813714258    Earth           Penumbra    215           1434.4928378
15 Jul 2024 22:36:52.298    15 Jul 2024 23:00:06.753      1394.4553903    Earth           Umbra       215           1434.4928378
15 Jul 2024 23:00:06.753    15 Jul 2024 23:00:26.977      20.223733282    Earth           Penumbra    215           1434.4928378
16 Jul 2024 00:11:27.666    16 Jul 2024 00:11:47.486      19.819632929    Earth           Penumbra    216           1434.2276901
16 Jul 2024 00:11:47.486    16 Jul 2024 00:35:01.664      1394.1782641    Earth           Umbra       216           1434.2276901
16 Jul 2024 00:35:01.664    16 Jul 2024 00:35:21.894      20.229793084    Earth           Penumbra    216           1434.2276901
16 Jul 2024 01:46:22.999    16 Jul 2024 01:46:42.825      19.825742708    Earth           Penumbra    217           1433.9440868
16 Jul 2024 01:46:42.825    16 Jul 2024 02:09:56.708      1393.8826864    Earth           Umbra       217           1433.9440868
16 Jul 2024 02:09:56.708    16 Jul 2024 02:10:16.943      20.235657692    Earth           Penumbra    217           1433.9440868
16 Jul 2024 03:21:18.366    16 Jul 2024 03:21:38.197      19.831346115    Earth           Penumbra    218           1433.6582879
16 Jul 2024 03:21:38.197    16 Jul 2024 03:44:51.783      1393.5859620    Earth           Umbra       218           1433.6582879
16 Jul 2024 03:44:51.783    16 Jul 2024 03:45:12.024      20.240979781    Earth           Penumbra    218           1433.6582879
16 Jul 2024 04:56:13.580    16 Jul 2024 04:56:33.417      19.837043504    Earth           Penumbra    219           1433.3727294
16 Jul 2024 04:56:33.417    16 Jul 2024 05:19:46.706      1393.2888670    Earth           Umbra       219           1433.3727294
16 Jul 2024 05:19:46.706    16 Jul 2024 05:20:06.953      20.246818929    Earth           Penumbra    219           1433.3727294
16 Jul 2024 06:31:08.621    16 Jul 2024 06:31:28.465      19.843662484    Earth           Penumbra    220           1433.0732352
16 Jul 2024 06:31:28.465    16 Jul 2024 06:54:41.441      1392.9755625    Earth           Umbra       220           1433.0732352
16 Jul 2024 06:54:41.441    16 Jul 2024 06:55:01.695      20.254010288    Earth           Penumbra    220           1433.0732352
16 Jul 2024 08:06:03.638    16 Jul 2024 08:06:23.489      19.850772119    Earth           Penumbra    221           1432.7696338
16 Jul 2024 08:06:23.489    16 Jul 2024 08:29:36.147      1392.6573457    Earth           Umbra       221           1432.7696338
16 Jul 2024 08:29:36.147    16 Jul 2024 08:29:56.408      20.261515968    Earth           Penumbra    221           1432.7696338
16 Jul 2024 09:40:58.742    16 Jul 2024 09:41:18.599      19.857175159    Earth           Penumbra    222           1432.4948207
16 Jul 2024 09:41:18.599    16 Jul 2024 10:04:30.969      1392.3700462    Earth           Umbra       222           1432.4948207
16 Jul 2024 10:04:30.969    16 Jul 2024 10:04:51.237      20.267599344    Earth           Penumbra    222           1432.4948207
16 Jul 2024 11:15:53.914    16 Jul 2024 11:16:13.777      19.862543140    Earth           Penumbra    223           1432.2469507
16 Jul 2024 11:16:13.777    16 Jul 2024 11:39:25.889      1392.1119742    Earth           Umbra       223           1432.2469507
16 Jul 2024 11:39:25.889    16 Jul 2024 11:39:46.161      20.272433292    Earth           Penumbra    223           1432.2469507
16 Jul 2024 12:50:49.105    16 Jul 2024 12:51:08.973      19.867999444    Earth           Penumbra    224           1431.9790574
16 Jul 2024 12:51:08.973    16 Jul 2024 13:14:20.806      1391.8328537    Earth           Umbra       224           1431.9790574
16 Jul 2024 13:14:20.806    16 Jul 2024 13:14:41.084      20.278204232    Earth           Penumbra    224           1431.9790574
16 Jul 2024 14:25:44.305    16 Jul 2024 14:26:04.179      19.874880253    Earth           Penumbra    225           1431.6647046
16 Jul 2024 14:26:04.179    16 Jul 2024 14:49:15.683      1391.5035587    Earth           Umbra       225           1431.6647046
16 Jul 2024 14:49:15.683    16 Jul 2024 14:49:35.969      20.286265633    Earth           Penumbra    225           1431.6647046
16 Jul 2024 16:00:39.510    16 Jul 2024 16:00:59.394      19.883110444    Earth           Penumbra    226           1431.3322349
16 Jul 2024 16:00:59.394    16 Jul 2024 16:24:10.547      1391.1538029    Earth           Umbra       226           1431.3322349
16 Jul 2024 16:24:10.547    16 Jul 2024 16:24:30.843      20.295321546    Earth           Penumbra    226           1431.3322349
16 Jul 2024 17:35:34.703    16 Jul 2024 17:35:54.594      19.891048630    Earth           Penumbra    227           1431.0208632
16 Jul 2024 17:35:54.594    16 Jul 2024 17:59:05.421      1390.8268613    Earth           Umbra       227           1431.0208632
16 Jul 2024 17:59:05.421    16 Jul 2024 17:59:25.724      20.302953268    Earth           Penumbra    227           1431.0208632
16 Jul 2024 19:10:29.846    16 Jul 2024 19:10:49.744      19.897167210    Earth           Penumbra    228           1430.7411391
16 Jul 2024 19:10:49.744    16 Jul 2024 19:34:00.279      1390.5356598    Earth           Umbra       228           1430.7411391
16 Jul 2024 19:34:00.279    16 Jul 2024 19:34:20.588      20.308312133    Earth           Penumbra    228           1430.7411391
16 Jul 2024 20:45:24.904    16 Jul 2024 20:45:44.806      19.901753159    Earth           Penumbra    229           1430.4843282
16 Jul 2024 20:45:44.806    16 Jul 2024 21:08:55.075      1390.2698998    Earth           Umbra       229           1430.4843282
16 Jul 2024 21:08:55.075    16 Jul 2024 21:09:15.388      20.312675228    Earth           Penumbra    229           1430.4843282
16 Jul 2024 22:20:19.898    16 Jul 2024 22:20:39.805      19.906490925    Earth           Penumbra    230           1430.2346184
16 Jul 2024 22:20:39.805    16 Jul 2024 22:43:49.815      1390.0103955    Earth           Umbra       230           1430.2346184
16 Jul 2024 22:43:49.815    16 Jul 2024 22:44:10.133      20.317732031    Earth           Penumbra    230           1430.2346184
16 Jul 2024 23:55:14.949    16 Jul 2024 23:55:34.861      19.912344217    Earth           Penumbra    231           1429.9712108
16 Jul 2024 23:55:34.861    17 Jul 2024 00:18:44.596      1389.7350745    Earth           Umbra       231           1429.9712108
17 Jul 2024 00:18:44.596    17 Jul 2024 00:19:04.920      20.323792147    Earth           Penumbra    231           1429.9712108
17 Jul 2024 01:30:10.152    17 Jul 2024 01:30:30.070      19.918606128    Earth           Penumbra    232           1429.6873494
17 Jul 2024 01:30:30.070    17 Jul 2024 01:53:39.509      1389.4388935    Earth           Umbra       232           1429.6873494
17 Jul 2024 01:53:39.509    17 Jul 2024 01:53:59.839      20.329849748    Earth           Penumbra    232           1429.6873494
17 Jul 2024 03:05:05.419    17 Jul 2024 03:05:25.344      19.924383983    Earth           Penumbra    233           1429.3986936
17 Jul 2024 03:05:25.344    17 Jul 2024 03:28:34.483      1389.1390045    Earth           Umbra       233           1429.3986936
17 Jul 2024 03:28:34.483    17 Jul 2024 03:28:54.818      20.335305110    Earth           Penumbra    233           1429.3986936
17 Jul 2024 04:40:00.559    17 Jul 2024 04:40:20.489      19.930073200    Earth           Penumbra    234           1429.1124748
17 Jul 2024 04:40:20.489    17 Jul 2024 05:03:29.330      1388.8413702    Earth           Umbra       234           1429.1124748
17 Jul 2024 05:03:29.330    17 Jul 2024 05:03:49.671      20.341031416    Earth           Penumbra    234           1429.1124748
